"layers: 5, Hidden: 18","layers: 6, Hidden: 19","layers: 4, Hidden: 10","layers: 4, Hidden: 11","layers: 9, Hidden: 20","layers: 10, Hidden: 21","layers: 8, Hidden: 17","layers: 9, Hidden: 17","layers: 5, Hidden: 4","layers: 6, Hidden: 4"
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4559),tensor(0.2140),tensor(0.4569),tensor(0.1811),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4559),tensor(0.2136),tensor(0.4569),tensor(0.1809),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2133),tensor(0.4569),tensor(0.1808),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2129),tensor(0.4569),tensor(0.1807),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2125),tensor(0.4569),tensor(0.1806),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2122),tensor(0.4569),tensor(0.1805),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2118),tensor(0.4569),tensor(0.1803),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2114),tensor(0.4569),tensor(0.1802),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2110),tensor(0.4569),tensor(0.1801),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2106),tensor(0.4569),tensor(0.1800),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2102),tensor(0.4569),tensor(0.1799),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2098),tensor(0.4569),tensor(0.1798),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2095),tensor(0.4569),tensor(0.1796),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2091),tensor(0.4569),tensor(0.1795),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2088),tensor(0.4569),tensor(0.1794),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2085),tensor(0.4569),tensor(0.1793),tensor(0.4570),tensor(0.4578)
tensor(0.4561),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2082),tensor(0.4569),tensor(0.1792),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2078),tensor(0.4569),tensor(0.1791),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2075),tensor(0.4569),tensor(0.1790),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2071),tensor(0.4569),tensor(0.1788),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2067),tensor(0.4569),tensor(0.1787),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2064),tensor(0.4569),tensor(0.1786),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2060),tensor(0.4569),tensor(0.1785),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2056),tensor(0.4569),tensor(0.1784),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2052),tensor(0.4569),tensor(0.1783),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2049),tensor(0.4569),tensor(0.1782),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2046),tensor(0.4569),tensor(0.1781),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2043),tensor(0.4569),tensor(0.1779),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2039),tensor(0.4569),tensor(0.1778),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2036),tensor(0.4569),tensor(0.1777),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2033),tensor(0.4569),tensor(0.1776),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2030),tensor(0.4569),tensor(0.1775),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2026),tensor(0.4569),tensor(0.1773),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2023),tensor(0.4569),tensor(0.1772),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2019),tensor(0.4569),tensor(0.1771),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2015),tensor(0.4569),tensor(0.1770),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2011),tensor(0.4569),tensor(0.1769),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2008),tensor(0.4569),tensor(0.1768),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2005),tensor(0.4569),tensor(0.1767),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.2002),tensor(0.4569),tensor(0.1766),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1998),tensor(0.4569),tensor(0.1764),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1995),tensor(0.4569),tensor(0.1763),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1992),tensor(0.4569),tensor(0.1762),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1989),tensor(0.4569),tensor(0.1761),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1985),tensor(0.4569),tensor(0.1760),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1982),tensor(0.4569),tensor(0.1759),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1979),tensor(0.4569),tensor(0.1758),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1976),tensor(0.4569),tensor(0.1756),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1972),tensor(0.4569),tensor(0.1755),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1969),tensor(0.4569),tensor(0.1754),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1966),tensor(0.4569),tensor(0.1753),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1963),tensor(0.4569),tensor(0.1752),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1960),tensor(0.4569),tensor(0.1751),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1957),tensor(0.4569),tensor(0.1750),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1954),tensor(0.4569),tensor(0.1748),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1951),tensor(0.4569),tensor(0.1747),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1949),tensor(0.4569),tensor(0.1746),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1946),tensor(0.4569),tensor(0.1745),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1945),tensor(0.4569),tensor(0.1744),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1945),tensor(0.4569),tensor(0.1743),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1945),tensor(0.4569),tensor(0.1742),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1941),tensor(0.4569),tensor(0.1741),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1934),tensor(0.4569),tensor(0.1740),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1929),tensor(0.4569),tensor(0.1738),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1928),tensor(0.4569),tensor(0.1737),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1928),tensor(0.4569),tensor(0.1736),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1924),tensor(0.4569),tensor(0.1736),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1919),tensor(0.4569),tensor(0.1735),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1916),tensor(0.4569),tensor(0.1734),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1916),tensor(0.4569),tensor(0.1734),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1913),tensor(0.4569),tensor(0.1733),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1908),tensor(0.4569),tensor(0.1731),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1907),tensor(0.4569),tensor(0.1729),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1906),tensor(0.4569),tensor(0.1728),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4558),tensor(0.1903),tensor(0.4569),tensor(0.1727),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1899),tensor(0.4569),tensor(0.1726),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1897),tensor(0.4569),tensor(0.1725),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1896),tensor(0.4569),tensor(0.1724),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1893),tensor(0.4569),tensor(0.1722),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1890),tensor(0.4569),tensor(0.1721),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1888),tensor(0.4569),tensor(0.1720),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1886),tensor(0.4569),tensor(0.1719),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1884),tensor(0.4569),tensor(0.1718),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1881),tensor(0.4569),tensor(0.1717),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1879),tensor(0.4569),tensor(0.1716),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1877),tensor(0.4569),tensor(0.1715),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1875),tensor(0.4569),tensor(0.1714),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1873),tensor(0.4569),tensor(0.1713),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1870),tensor(0.4569),tensor(0.1712),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1868),tensor(0.4569),tensor(0.1710),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1866),tensor(0.4569),tensor(0.1710),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1864),tensor(0.4569),tensor(0.1709),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1862),tensor(0.4569),tensor(0.1708),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1860),tensor(0.4569),tensor(0.1706),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1858),tensor(0.4569),tensor(0.1705),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1856),tensor(0.4569),tensor(0.1704),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1854),tensor(0.4569),tensor(0.1703),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1852),tensor(0.4569),tensor(0.1702),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1850),tensor(0.4569),tensor(0.1701),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1848),tensor(0.4569),tensor(0.1700),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1846),tensor(0.4569),tensor(0.1699),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1844),tensor(0.4569),tensor(0.1698),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1842),tensor(0.4569),tensor(0.1697),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1840),tensor(0.4569),tensor(0.1696),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1838),tensor(0.4569),tensor(0.1695),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1836),tensor(0.4569),tensor(0.1694),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1834),tensor(0.4569),tensor(0.1693),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1832),tensor(0.4568),tensor(0.1692),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1831),tensor(0.4568),tensor(0.1691),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1829),tensor(0.4568),tensor(0.1690),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1827),tensor(0.4568),tensor(0.1689),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1825),tensor(0.4568),tensor(0.1688),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1823),tensor(0.4568),tensor(0.1687),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1821),tensor(0.4568),tensor(0.1686),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1819),tensor(0.4568),tensor(0.1685),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1817),tensor(0.4568),tensor(0.1684),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1816),tensor(0.4568),tensor(0.1683),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1814),tensor(0.4568),tensor(0.1682),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1812),tensor(0.4568),tensor(0.1681),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1810),tensor(0.4568),tensor(0.1680),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1808),tensor(0.4568),tensor(0.1679),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1806),tensor(0.4568),tensor(0.1678),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1805),tensor(0.4568),tensor(0.1677),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1803),tensor(0.4568),tensor(0.1676),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1801),tensor(0.4568),tensor(0.1675),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1800),tensor(0.4568),tensor(0.1674),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1799),tensor(0.4568),tensor(0.1673),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1799),tensor(0.4568),tensor(0.1672),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1800),tensor(0.4568),tensor(0.1671),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1801),tensor(0.4568),tensor(0.1670),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1798),tensor(0.4568),tensor(0.1669),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1792),tensor(0.4568),tensor(0.1668),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1787),tensor(0.4568),tensor(0.1667),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1786),tensor(0.4568),tensor(0.1666),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1788),tensor(0.4568),tensor(0.1665),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1786),tensor(0.4568),tensor(0.1664),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1781),tensor(0.4568),tensor(0.1663),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1779),tensor(0.4568),tensor(0.1662),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4557),tensor(0.1779),tensor(0.4568),tensor(0.1661),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1778),tensor(0.4568),tensor(0.1660),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1775),tensor(0.4568),tensor(0.1659),tensor(0.4570),tensor(0.4578)
tensor(0.4560),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1772),tensor(0.4568),tensor(0.1658),tensor(0.4570),tensor(0.4578)
tensor(0.4559),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1771),tensor(0.4568),tensor(0.1657),tensor(0.4570),tensor(0.4578)
tensor(0.4559),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1770),tensor(0.4568),tensor(0.1656),tensor(0.4570),tensor(0.4578)
tensor(0.4559),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1768),tensor(0.4568),tensor(0.1655),tensor(0.4570),tensor(0.4578)
tensor(0.4559),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1766),tensor(0.4568),tensor(0.1654),tensor(0.4570),tensor(0.4578)
tensor(0.4559),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1764),tensor(0.4568),tensor(0.1653),tensor(0.4570),tensor(0.4578)
tensor(0.4559),tensor(0.4572),tensor(0.4560),tensor(0.4567),tensor(0.4556),tensor(0.1763),tensor(0.4568),tensor(0.1652),tensor(0.4570),tensor(0.4578)
